entity_type,entity,vector,source_url,article_date
malware,Government,"[-0.061360057443380356, 0.042866308242082596, 0.00910555012524128, 0.02592223882675171, -0.002107201609760523, 0.008814860135316849, 0.11278527230024338, -0.014645573683083057, -0.004693213384598494, 0.040896981954574585, 0.002170200925320387, -0.02533789910376072, -0.0020348639227449894, -0.056755632162094116, -0.00441356236115098, -0.0289094690233469, -0.029395069926977158, -0.031221503391861916, -0.1189986988902092, -0.009485898539423943, 0.01067371480166912, 0.04558342695236206, -0.06268366426229477, 0.03690997511148453, -0.04356659948825836, 0.08469777554273605, -0.10013337433338165, -0.028652800247073174, 0.013143518008291721, -0.09686516225337982, 0.012183346785604954, -0.009042696096003056, 0.04799658805131912, -0.010742965154349804, -0.0329216867685318, 0.02028823271393776, 0.08326277136802673, -0.05798334255814552, 0.022105969488620758, -0.04447286203503609, 0.021948447450995445, -0.06208571046590805, 0.005273097660392523, -0.03392896428704262, 0.006902639754116535, 0.007611285895109177, 0.07751065492630005, 0.0220651812851429, -0.007248773239552975, -0.037723053246736526, 0.03653634712100029, 0.006819344125688076, -0.012826488353312016, 0.03776337206363678, 0.020893244072794914, -0.09179732203483582, -0.012604077346622944, -0.0066199516877532005, -0.022700533270835876, -0.09040714800357819, 0.011384883895516396, -0.029724642634391785, -0.040817420929670334, 0.000751341285649687, 0.09847378730773926, 0.01621260866522789, -0.02977844700217247, 0.008103488013148308, -0.017525089904665947, -0.12278402596712112, 0.01883581653237343, -0.059377122670412064, 0.008487035520374775, 0.03614906221628189, 0.01867511123418808, -0.13274627923965454, 0.0027796418871730566, 0.05667031928896904, 0.1184036061167717, -0.05873676761984825, 0.10321039706468582, 0.012295196764171124, -0.04102586582303047, 0.1005859300494194, 0.009591419249773026, -0.05812463536858559, -0.025448353961110115, 0.007349651772528887, -0.022241875529289246, 0.010692672803997993, -0.04600614309310913, -0.04549942538142204, 0.09036701172590256, 0.02691073529422283, -0.08908361941576004, 0.06766676157712936, 0.04508524388074875, -0.05023708939552307, -0.007697305176407099, 0.2860601842403412, -0.0380089096724987, 0.009351526387035847, -0.0004883406800217927, 0.03354049101471901, 0.01810329034924507, -0.01928485743701458, -0.05761989951133728, 0.020950980484485626, 0.02433004230260849, -0.0008021712419576943, -0.04756750166416168, 0.013916047289967537, -0.020221566781401634, -0.00023871423036325723, 0.03327813372015953, -0.04504077136516571, 0.008652906864881516, 0.04468194767832756, 0.006757429335266352, -0.027021249756217003, -0.03180791810154915, 0.0010467380052432418, -0.02724437415599823, -0.008483466692268848, -0.030546778813004494, 0.0013652422931045294, -0.010154809802770615, -5.519672212214257e-33, -0.028339769691228867, -0.043610867112874985, 0.04827648028731346, 0.03401627764105797, -0.0475207194685936, 0.008844809606671333, -0.02146337740123272, -0.006921296939253807, -0.03749043121933937, 0.09849167615175247, 0.026338189840316772, 0.011694107204675674, 0.029409730806946754, 0.026348594576120377, 0.13024456799030304, 0.015041092410683632, -0.0827508345246315, 0.010582388378679752, 0.0038418900221586227, 0.04973435774445534, -0.014821703545749187, 0.08743070065975189, 0.022399479523301125, -0.010863527655601501, 0.0621429979801178, -0.023334890604019165, -0.00839339941740036, -0.029871048405766487, 0.05615730583667755, 0.027185585349798203, 0.07069370895624161, 0.10015693306922913, 0.03084459900856018, -0.03719095140695572, 0.0018100260058417916, -0.04808036983013153, 0.02147665247321129, -0.06859640032052994, 0.023713193833827972, -0.07747261226177216, -0.03825635835528374, -0.021209746599197388, 0.03352530300617218, 0.04834757372736931, 0.03455961123108864, 0.012281128205358982, 0.04500484839081764, 0.020461305975914, -0.012209624983370304, 0.04404444247484207, 0.014024726115167141, 0.026713378727436066, -0.0581367164850235, -0.045096684247255325, 0.03544614836573601, -0.04788973182439804, 0.002996154362335801, 0.027155304327607155, -0.016583098098635674, -0.014108586125075817, 0.057616908103227615, 0.0038848749827593565, -0.0165045578032732, 0.07757635414600372, 0.03814411535859108, 0.005070696584880352, -0.01159372366964817, -0.024687621742486954, 0.07208366692066193, -0.03392263129353523, -0.058013297617435455, 0.0179299246519804, 0.02650892175734043, 0.061838727444410324, 0.027239449322223663, 0.03638602793216705, 0.03781875595450401, 0.008824237622320652, -0.11407838016748428, 0.008459008298814297, -0.05860161781311035, -0.03192013129591942, 0.049670860171318054, 0.009942243807017803, 0.1069241464138031, 0.056095097213983536, -0.025480331853032112, -0.042964544147253036, 0.08448043465614319, 0.0015964260092005134, -0.14499372243881226, -0.04279227927327156, 0.04008077457547188, 0.052063778042793274, -0.001401291461661458, 3.308763498937328e-33, -0.0010649203322827816, -0.058433644473552704, -0.061628177762031555, 0.008390985429286957, 0.027035851031541824, 0.030286088585853577, -0.03803199157118797, -0.11173051595687866, 0.06968565285205841, 0.04710790887475014, -0.0638323575258255, -0.08993593603372574, 0.10572075843811035, 0.0711856558918953, 0.06491540372371674, -0.04792923480272293, 0.050811298191547394, -0.05929968133568764, -0.0313224121928215, 0.013273093849420547, -0.040896106511354446, -0.03255225718021393, -0.06968846172094345, 0.01747695542871952, -0.03300952538847923, 0.005683743394911289, -0.11564143002033234, -0.07568971067667007, 0.08467240631580353, -0.019960517063736916, -0.0154031440615654, -0.03569955378770828, -0.07198895514011383, 0.03506845608353615, -0.09466297924518585, 0.027683451771736145, 0.02459971234202385, -0.054988179355859756, -0.020500794053077698, 0.0014692844124510884, 0.02243456244468689, -0.06470167636871338, 0.019959209486842155, 0.11164257675409317, -0.128086119890213, -0.013331208378076553, -0.07821186631917953, 0.07307354360818863, -0.05925348773598671, -0.06608683615922928, -0.08189849555492401, -0.018732314929366112, -0.03639069199562073, -0.0495847724378109, -0.022121641784906387, -0.02405576780438423, -0.005721608176827431, 0.03626014292240143, 0.006675677839666605, 0.037073343992233276, 0.0023450511507689953, 0.01748831756412983, -0.037142422050237656, 0.07238474488258362, -0.07039756327867508, 0.05433911457657814, -0.0234424639493227, -0.026328489184379578, 0.08644132316112518, -0.00933657307177782, 0.09254787862300873, -0.01901182346045971, -0.1364404261112213, 0.07275278121232986, -0.008963345550000668, 0.03825720399618149, -0.03633933141827583, 0.044427916407585144, 0.004212250001728535, -0.010220359079539776, 0.06935232877731323, -0.04263502359390259, -0.052884530276060104, -0.02985178492963314, -0.031094441190361977, 0.018459592014551163, 0.09477438777685165, -0.05128273740410805, 0.01281807478517294, -0.03719007596373558, -0.04641364514827728, -0.01149011217057705, 0.0038697633426636457, 0.02210974507033825, 0.02454129047691822, -1.2866070875361402e-08, 0.05581863224506378, 0.02708551473915577, -0.00892974529415369, -0.03689698502421379, 0.0004883144283667207, -0.01029614731669426, 0.03194719925522804, 0.011563741602003574, -0.04761894419789314, 0.010917264968156815, 0.032310616225004196, 0.037652842700481415, 0.020611856132745743, -0.03088017739355564, -0.006358398124575615, 0.018163198605179787, -0.029018519446253777, 0.058668773621320724, -0.00468043377622962, 0.014539278112351894, -0.010006091557443142, -0.009069221094250679, -0.006301665212959051, -0.00843487586826086, 0.034439776092767715, 0.008116170763969421, 0.08068138360977173, 0.0895966961979866, 0.021785760298371315, 0.11770911514759064, 0.023024769499897957, 0.025561120361089706, -0.036280564963817596, 0.018632767722010612, -0.036454249173402786, -0.02182180993258953, -0.027362948283553123, -0.035812683403491974, 0.08805958181619644, -0.10578055679798126, 0.004431009292602539, 0.10566480457782745, 0.042853888124227524, -0.02759462036192417, 0.023186519742012024, 0.0002874649944715202, 0.03308183327317238, -0.03952133655548096, 0.04940829426050186, -0.09295371919870377, -0.03952568769454956, 0.006853378377854824, 0.03124886192381382, 0.0661475732922554, 0.0160019863396883, -0.03580247238278389, -0.007579926401376724, 0.04819400981068611, -0.036465007811784744, 0.029628584161400795, 0.07146885246038437, -0.005027031991630793, 0.0927540734410286, 0.014028637669980526]",https://thehackernews.com/2023/11/new-campaign-targets-middle-east.html,14 November 2023
malware,Middle,"[0.006990728434175253, -0.0010694715892896056, -0.03980470448732376, -0.029649553820490837, 0.02316705882549286, -0.010869576595723629, 0.014687016606330872, 0.07313553243875504, 0.03514677286148071, 0.02358955331146717, -0.048197414726018906, -0.04906582087278366, 0.032872412353754044, 0.002181428484618664, -0.006623265333473682, 0.0703403651714325, -0.026319658383727074, -0.016642723232507706, -0.043012700974941254, -0.005790649447590113, -0.043901290744543076, -0.030339980497956276, 0.027782728895545006, 0.05953669548034668, -0.0018171446863561869, 0.0425080843269825, -0.020339258015155792, 0.054372549057006836, -0.06523092836141586, -0.04827270656824112, -0.04085586965084076, 0.014762194827198982, 0.06297256797552109, 0.056861136108636856, -0.04810335114598274, -0.02849043719470501, 0.0013505927054211497, 0.011491689831018448, 0.12145727872848511, -0.04767245054244995, 0.01216134987771511, -0.09514012187719345, 0.0025939871557056904, -0.011453871615231037, -0.03214656189084053, 0.05124992877244949, -0.013946636579930782, 0.0027822889387607574, 0.00903391558676958, -0.046363119035959244, -0.005810425616800785, -0.09706343710422516, -0.04121475666761398, 0.033295243978500366, 0.05040678381919861, 0.04330737888813019, -0.0523209348320961, -0.039614688605070114, 0.08206050097942352, -0.014830990694463253, 0.01648678630590439, -0.017746467143297195, -0.05885802581906319, 0.04410770535469055, 0.04438783600926399, -0.08324646949768066, 0.029232654720544815, 0.020739054307341576, -0.09271702170372009, -0.05224606394767761, 0.039658647030591965, -0.023453528061509132, 0.04444374144077301, -0.12367486208677292, 0.06784877181053162, -0.04708220809698105, 0.0013093652669340372, -0.01939399167895317, 0.0241481252014637, -0.02661929465830326, -0.056005921214818954, -0.0028698814567178488, 0.012626368552446365, 0.021848998963832855, -0.056937575340270996, -0.001479082158766687, 0.02944282256066799, 0.039989687502384186, -0.047001052647829056, 0.026479938998818398, -0.11149977147579193, -0.0054112933576107025, -0.015518175438046455, -0.012962687760591507, -0.05461184307932854, 0.06416269391775131, 0.02350643463432789, -0.06837651878595352, -0.09006711840629578, 0.2362392693758011, 0.05034281685948372, 0.041078466922044754, 0.0672653466463089, -0.07018262147903442, 0.0184885635972023, -0.060764770954847336, 0.007032758556306362, 0.04428965970873833, -0.057118333876132965, -0.005181308835744858, -0.06250881403684616, -0.001794965355657041, -0.008574124425649643, -0.023600175976753235, 0.023118628188967705, -0.021588992327451706, 0.08384371548891068, 0.04579386115074158, 0.06661833822727203, -0.07045692950487137, -0.02399018034338951, 0.010931366123259068, 0.0005131125799380243, 0.00434969924390316, -0.015357852913439274, -0.035439055413007736, 0.03866897523403168, -4.618394244815916e-33, 0.057050760835409164, -0.055326253175735474, -0.0036311435978859663, 0.06718142330646515, -0.02774747647345066, 0.04768494889140129, 0.021814821287989616, 0.03932349011301994, -0.07370296865701675, 0.024182768538594246, 0.007173765916377306, 0.08770766854286194, -0.02272375486791134, -0.052385784685611725, 0.06339081376791, 0.013422013260424137, 0.02941702865064144, -0.04393040016293526, -0.12699998915195465, -0.05282534286379814, -0.07871165126562119, 0.10334944725036621, 0.03129221871495247, 0.0049550216645002365, -0.06504851579666138, -0.057142600417137146, -0.026108356192708015, -0.10266464203596115, -0.03826753795146942, 0.018920883536338806, -0.00024879517150111496, 0.06499999016523361, 0.017992649227380753, 0.029889630153775215, -0.073003388941288, 0.06070607155561447, 0.04890064895153046, 0.00498074758797884, -0.008525610901415348, 0.0038135501090437174, 0.048122588545084, 0.03213624656200409, 0.033463254570961, 0.017771104350686073, 0.007521273102611303, 0.052331000566482544, 0.07133467495441437, 0.03623620793223381, -0.02439836412668228, 0.01675139181315899, 0.01017121970653534, -0.04461115226149559, 0.027219219133257866, -0.01709757372736931, -0.01370183750987053, 0.012081548571586609, 0.08758457005023956, -0.06317925453186035, 0.0015934897819533944, -0.021022655069828033, 0.04200752079486847, 0.03135709837079048, -0.031512048095464706, 0.043012864887714386, -0.023999806493520737, -0.07158789038658142, -0.05732347443699837, -0.012578962370753288, 0.108973927795887, 0.047082338482141495, 0.004412446636706591, 0.006107798311859369, 0.12433800846338272, 0.13165996968746185, -0.006233584601432085, -0.005124093499034643, -0.0032246175687760115, 0.03882904350757599, -0.014819398522377014, -0.02630501426756382, 0.0012656442122533917, 0.07826001197099686, 0.019299186766147614, 0.052284225821495056, 0.03209856152534485, 0.00032509243465028703, -0.034785203635692596, -0.0688323974609375, -0.03960959613323212, 0.019522106274962425, -0.10761070996522903, -0.04618377238512039, 0.09398889541625977, 0.1073182001709938, -0.09830304980278015, 5.117989629490958e-33, -0.019859563559293747, 0.019363828003406525, -0.011421027593314648, 0.16179972887039185, 0.012368734925985336, -0.0033824234269559383, 0.12042407691478729, -0.011115100234746933, 0.006397340912371874, 0.09691756218671799, -0.03901171684265137, -0.011285235174000263, 0.09347543865442276, 0.061861198395490646, 0.1244506686925888, 0.02880019135773182, 0.07390198856592178, -0.03067035600543022, -0.006746887695044279, -0.01701013743877411, 0.04498468339443207, -0.08729822933673859, -0.03601144254207611, -0.0200846828520298, 0.0009922274621203542, 0.06005144491791725, -0.016876626759767532, 0.020239636301994324, -0.08052486181259155, -0.024246646091341972, -0.008673292584717274, -0.07706138491630554, 0.06235085055232048, -0.03060404397547245, -0.08996478468179703, 0.035805780440568924, -0.03889026865363121, 0.03811923786997795, -0.03826563432812691, -0.019123191013932228, 0.06565224379301071, -0.008487611077725887, -0.06227411329746246, 0.1405831277370453, 0.021797560155391693, -0.025288498029112816, 0.01470638532191515, 0.05210104212164879, -0.0034073377028107643, 0.019909176975488663, -0.11347820609807968, 0.0037957988679409027, 4.551779056782834e-05, -0.04441418871283531, 0.014011330902576447, 0.0334920808672905, -0.06264232099056244, 0.030272390693426132, 0.01898469589650631, -0.0021960355807095766, 0.019214753061532974, 0.05559748411178589, 0.024095680564641953, -0.047389887273311615, 0.014060287736356258, 0.06685515493154526, -0.03450542315840721, -0.00060863490216434, -0.125274658203125, -0.017550623044371605, 0.003824877319857478, 0.028275638818740845, -0.07630117982625961, -0.05454346165060997, -0.03623214736580849, 0.03193126618862152, -0.06448836624622345, 0.0082623902708292, 0.017220506444573402, 0.032885290682315826, -0.04370075464248657, -0.03452034667134285, -0.052548930048942566, 0.0409613661468029, -0.0630624070763588, 0.015069992281496525, 0.06306032091379166, -0.03678474947810173, 0.03361097350716591, -0.08010093122720718, 0.04732046648859978, 0.050477560609579086, -0.014706412330269814, -0.11105901747941971, 4.851374251302332e-05, -1.175307851042362e-08, -0.008960338309407234, -0.010128832422196865, -0.03769940510392189, 0.03735429793596268, -0.01833789050579071, 0.0172096099704504, 0.0230251532047987, 0.001026845071464777, 0.038628172129392624, 0.04759998619556427, -0.05074124410748482, 0.02023773267865181, 0.0356031097471714, 0.0055228774435818195, 0.005284872371703386, 0.03563977777957916, 0.013649516738951206, -0.005279604345560074, -0.050217848271131516, 0.023633692413568497, -0.02100667543709278, 0.014133848249912262, 0.015555594116449356, -0.05523543059825897, 0.004958340432494879, -0.05835360661149025, -0.015205062925815582, 0.08961267024278641, -9.888882050290704e-05, 0.032015953212976456, -0.02343478426337242, -0.008753365837037563, 0.009149467572569847, -0.01965382881462574, -0.07772743701934814, 0.004985020961612463, -0.03237630054354668, 0.06278591603040695, -0.039711616933345795, 0.04568423330783844, 0.09807287156581879, -0.0933508649468422, 0.02901395969092846, 0.011061986908316612, -0.02189396321773529, 0.016231779009103775, -0.01244674064218998, 0.06252267956733704, 0.03210028260946274, -0.0473027341067791, -0.01259205024689436, 0.004159147851169109, 0.0588981918990612, 0.06083088368177414, 0.0527324415743351, -0.049405258148908615, 0.04331842437386513, 0.012677364982664585, -0.0866132602095604, -0.0027250144630670547, 0.1318899691104889, 0.08900172263383865, -0.03406989201903343, 0.05197064206004143]",https://thehackernews.com/2023/11/new-campaign-targets-middle-east.html,14 November 2023
malware,East,"[0.07426874339580536, 0.03875787928700447, 0.04727526754140854, -0.005110777448862791, -0.03403767570853233, -0.0214177668094635, 0.004993213340640068, -0.03409011289477348, -0.01494636945426464, -0.018116189166903496, 0.053835537284612656, -0.010583587922155857, 0.0014381948858499527, 0.012400693260133266, 0.028025049716234207, 0.007941693998873234, 0.004591608420014381, -0.10012263804674149, -0.06627419590950012, -0.0591832660138607, -0.030693419277668, -0.006681718863546848, 0.03382297605276108, 0.05858767032623291, 0.03800799697637558, 0.014586557634174824, -0.006009417586028576, 0.1006702408194542, 0.030325237661600113, -0.07334607094526291, -0.011663676239550114, -0.0029853922314941883, -0.04834888502955437, -0.05470368638634682, -0.016327839344739914, -0.012153214775025845, 0.015569863840937614, -0.0032311808317899704, 0.12500157952308655, 0.017632024362683296, -0.009984073229134083, -0.00544490572065115, -0.03700975328683853, 0.027857458218932152, 0.030924521386623383, 0.011591021902859211, -0.007030917331576347, 0.036814458668231964, 0.1024131327867508, -0.020241832360625267, 0.07744519412517548, 0.02178734727203846, -0.04760008677840233, 0.032142385840415955, 0.034043941646814346, 0.13559304177761078, -0.0055165826342999935, 0.026806453242897987, 0.016950350254774094, 0.020760737359523773, 0.09165949374437332, -0.04314612224698067, -0.05373665690422058, 0.0036257102619856596, 0.009679330512881279, -0.025363873690366745, 0.0128660062327981, 0.07653238624334335, -0.050748083740472794, -0.14026477932929993, 0.002325515728443861, -0.020974909886717796, -0.025411268696188927, -0.055544279515743256, 0.09904884546995163, 0.060217734426259995, 0.0024939922150224447, -0.020489851012825966, -0.033011551946401596, -0.07059075683355331, 0.09674680233001709, 0.029669249430298805, -0.007834095507860184, 0.015223560854792595, -0.013536786660552025, 0.00035083413240499794, -0.020811419934034348, 0.04979289695620537, 0.08516330271959305, 0.021419959142804146, -0.009255828335881233, -0.10846610367298126, -0.0034379519056528807, 0.009646630845963955, 0.011058023199439049, 0.034239523112773895, -0.040023017674684525, -0.07924356311559677, -0.043763455003499985, 0.17787860333919525, 0.00391865149140358, -0.011256569065153599, -0.03218842297792435, -0.020321056246757507, 0.07163350284099579, -0.01922970451414585, -0.007066928315907717, 0.10255134850740433, -0.044919341802597046, -0.037434425204992294, -0.0788663998246193, -0.0007327432977035642, -0.049436863511800766, -0.005116424057632685, -0.01721900887787342, 0.011333108879625797, 0.08014428615570068, 0.03918136656284332, -0.013879284262657166, -0.06852391362190247, -0.0766652375459671, 0.06369420886039734, -0.017189400270581245, 0.08299236744642258, -0.02030445635318756, -0.059521015733480453, -0.013854088261723518, -5.109800841969542e-33, 0.061055392026901245, -0.07449675351381302, 0.08760988712310791, 0.0691097229719162, 0.030133528634905815, 0.02130275033414364, 0.02697761170566082, -0.03993107005953789, -0.05584903433918953, -0.015062352642416954, 0.008661024272441864, 0.04567430168390274, 0.029552532359957695, -0.04098530113697052, 0.07794570177793503, -0.02504916675388813, 0.005017297808080912, 0.05894748866558075, -0.07200683653354645, 0.05870256572961807, -0.03615885227918625, -0.032219573855400085, 0.01043452974408865, -0.0378590002655983, -0.08824485540390015, -0.005862199701368809, -0.032151125371456146, -0.0443783774971962, 0.022697575390338898, 0.010282397270202637, -0.010161013342440128, -0.03386940062046051, -0.03980506956577301, 0.032942671328783035, 0.05645022913813591, 0.03555437549948692, -0.0012362824054434896, -0.021000215783715248, 0.021488141268491745, -0.027696439996361732, 0.021740403026342392, 0.03019680269062519, -0.048371970653533936, -0.0071147955022752285, 0.0638766661286354, 0.05081532895565033, 0.021276436746120453, 0.04780610278248787, 0.03766099363565445, -0.0019209225429221988, -0.054873254150152206, 0.03387092053890228, -0.0706280842423439, -0.021966081112623215, 0.005982636008411646, 0.057546790689229965, 0.03172026202082634, 0.027067605406045914, 0.031001899391412735, 0.0005608660285361111, 0.03101314790546894, 0.17070022225379944, -0.017557384446263313, -0.07737842202186584, -0.031538307666778564, -0.07541929185390472, 0.016690019518136978, -0.008947874419391155, 0.03613128513097763, 0.018274569883942604, 0.04495040327310562, -0.045097485184669495, 0.10773185640573502, 0.12796102464199066, 0.02277030237019062, 0.0032730712555348873, -0.1087033599615097, 0.08320428431034088, -0.010422674007713795, 0.027798013761639595, -0.11361663788557053, 0.032240111380815506, -0.10138944536447525, 0.07614977657794952, 0.09836865216493607, -0.0046858820132911205, -0.05661475285887718, -0.03791297227144241, 0.04624055698513985, -0.02848321758210659, -0.1246270090341568, 0.03178888186812401, 0.019049985334277153, -0.004681507591158152, -0.10874518752098083, 3.8082824764795663e-33, 0.04637308046221733, -0.04155009612441063, -0.034359097480773926, 0.004982622340321541, -0.05977499112486839, 0.01869385503232479, 0.02930353954434395, 0.0753805935382843, 0.01592971384525299, 0.07457895576953888, -0.090415820479393, 0.02198321372270584, 0.11383405327796936, 0.028667252510786057, 0.06923695653676987, -0.02876785397529602, 0.056216757744550705, 0.08432424068450928, 0.012281793169677258, -0.010306836105883121, 0.02696196734905243, -0.06083271652460098, 0.001698332722298801, 0.04013374075293541, 0.0032648551277816296, 0.05007162690162659, 0.012464054860174656, 0.11452750861644745, -0.07370966672897339, -0.02834269218146801, -0.0549706406891346, 0.0025035212747752666, -0.006336914375424385, 0.07622083276510239, -0.06626258790493011, 0.062443483620882034, -0.0421745590865612, -0.03728245571255684, 0.009998861700296402, -0.029506878927350044, -0.0742783471941948, 0.043323736637830734, -0.020494431257247925, 0.07904783636331558, -0.02890053577721119, 0.004255826119333506, -0.04503364488482475, 0.08386136591434479, -0.05473662540316582, 0.044265348464250565, -0.08041167259216309, 0.06230131536722183, -0.03550078347325325, 0.04977032169699669, -0.008865988813340664, 0.004690974485129118, -0.05872504413127899, 0.006417377851903439, -0.048611853271722794, 0.0018722261302173138, 0.012277200818061829, 0.045546140521764755, 0.004183550365269184, 0.05026924982666969, -0.04638352245092392, 0.04321298003196716, 0.05090843513607979, -0.06374455988407135, 0.014993260614573956, -0.034784093499183655, 0.028831541538238525, 0.012336703948676586, -0.11035086214542389, -0.011470213532447815, 0.005611000582575798, 0.09401054680347443, -0.013268394395709038, -0.03509524092078209, -0.052409395575523376, -0.031049055978655815, -0.14041109383106232, -0.042103979736566544, -0.09338907897472382, 0.11741448938846588, -0.03482254967093468, 0.007052923087030649, -0.029894450679421425, -0.01501627080142498, 0.0013575435150414705, -0.0643550455570221, 0.04033219814300537, -0.008150092326104641, -0.08868007361888885, -0.0645449087023735, 0.02047300711274147, -1.0855533361109337e-08, -0.054829441010951996, 0.08129464834928513, 0.0031417810823768377, 0.02951895259320736, -0.06400632858276367, 0.03129862621426582, 0.0342237763106823, -0.011012732982635498, 0.025962140411138535, 0.019179100170731544, 0.04690292105078697, -0.005685233511030674, 0.01354226004332304, -0.005629254505038261, -0.040308304131031036, -0.06066574156284332, -0.015984628349542618, 0.01256519090384245, 0.012041390873491764, -0.021070094779133797, -0.029130877926945686, 0.00010155284689972177, 0.031897783279418945, 0.012094329111278057, 0.018826818093657494, 0.004344270098954439, -0.021733909845352173, -0.042698029428720474, 0.047613274306058884, 0.03684435039758682, 0.041565902531147, 0.036632150411605835, -0.023067532107234, -0.04309454560279846, 0.005886328872293234, -0.018383746966719627, -0.05655023828148842, 0.03904294595122337, -0.07343091815710068, 0.03133072704076767, -0.008549493737518787, -0.10287133604288101, 0.03258392587304115, -0.03315172344446182, 0.015892090275883675, -0.03505033999681473, 0.04896928369998932, 0.04821673780679703, -0.03896947577595711, -0.0783848986029625, 0.024471426382660866, 0.04272814467549324, -0.00950111635029316, 0.0023123135324567556, 0.006780534517019987, 0.0520939901471138, -0.015721751376986504, -0.06368780136108398, -0.07949803024530411, 0.09307855367660522, 0.06240665912628174, 0.03951573744416237, -0.09603171050548553, 0.018428422510623932]",https://thehackernews.com/2023/11/new-campaign-targets-middle-east.html,14 November 2023
